Start,End,Open,High,Low,Close,Volume,Market Cap
2023-05-27,2023-05-28,1829.8244,1836.0173,1821.3382,1831.6632,12405459425.822916,220290364606.37152
2023-05-26,2023-05-27,1807.9065,1837.3935,1802.6017,1829.295,15591778893.643356,219177269891.03845
2023-05-25,2023-05-26,1802.4297,1815.9757,1773.3058,1807.0399,19250106653.263157,216322444566.10526
2023-05-24,2023-05-25,1852.8137,1853.5346,1787.7654,1802.9274,18093820631.1875,218660994605.22916
2023-05-23,2023-05-24,1819.1952,1866.2329,1818.6397,1852.9045,18185438373.520832,222847901213.70834
2023-05-22,2023-05-23,1809.9227,1827.803,1798.7149,1821.8077,12869346616.5,218701987888.1979
2023-05-21,2023-05-22,1822.8401,1830.4476,1806.885,1810.5652,9672675919.614584,218876595894.47223
2023-05-20,2023-05-21,1815.9208,1830.7064,1811.049,1823.8943,11041870374.114584,219005994059.5139
2023-05-19,2023-05-20,1803.9775,1824.9548,1801.2525,1815.5453,16397987581.809029,218299170984.2986
2023-05-18,2023-05-19,1824.2547,1831.9265,1782.4459,1805.5409,16875434659.864584,218877763511.09723
2023-05-17,2023-05-18,1825.3643,1833.3471,1792.8483,1822.9746,16235046619.14236,218644307342.75696
2023-05-16,2023-05-17,1818.7859,1828.0832,1802.3948,1823.8861,17294937124.243057,219087305721.82986
2023-05-15,2023-05-16,1802.4325,1843.6012,1790.8227,1819.9594,17764826445.789474,219854401657.49124
2023-05-14,2023-05-15,1798.9945,1822.3203,1794.5754,1801.5155,13209935570.993055,217326798194.53473
2023-05-13,2023-05-14,1806.8852,1813.1959,1792.467,1798.2224,19138197854.05903,217018268120.37848
2023-05-12,2023-05-13,1796.1733,1810.3218,1748.2638,1806.1747,24914283791.26389,213920721642.4618
2023-05-11,2023-05-12,1844.8687,1844.8687,1779.0607,1798.2789,27108575754.791668,218677540865.55554
2023-05-10,2023-05-11,1852.6282,1886.8278,1799.6547,1845.6332,19023208471.243057,223148718444.75696
2023-05-09,2023-05-10,1859.842,1865.0904,1845.9287,1853.4364,20935005142.8885,223425210237.72125
2023-05-08,2023-05-09,1885.1436,1897.3357,1827.1531,1860.8413,25083229301.21528,224794209817.9479
2023-05-07,2023-05-08,1904.6203,1935.8426,1893.5176,1893.5176,21502849486.04514,230528297265.11804
2023-05-06,2023-05-07,1996.1702,2015.4897,1877.0517,1905.6588,29751135638.15972,232790349466.81598
2023-05-05,2023-05-06,1876.2068,1998.8137,1876.099,1994.8819,22407001110.25347,232643568269.75
